ID{ISBN{SIGLA INVENTARIO{NUMERO INVENTARIO{CODICE{TITOLO{AUTORE{GENERE{EDITORE{EDIZIONE{COLLANA{SCAFFALE{FORMATO{NOTE FORMATO{PAGINE{DATA CATALOGAZIONE{NOVITA{COSTO{PROVENIENZA{LINGUA ORIGINALE{TITOLO ORIGINALE{TRADUTTORE{TESTO FRONTE{LINGUA{NAZIONE{NOTE{ALIENATO{VISIBILE{DATA MODIFICA{ID SOG MODIFICA{ID ALIENAZIONE{ID CATALOGAZIONE{DATA ALIENAZIONE{ID SOG MODIFICA
5000{{P{05000{808.387 ASI{./images/catalogazioni/5000.jpg{Il sole nudo{Asimov Isaac{Gialli - Thriller - Fantascienza{Mondadori{Milano - 1986{Bestsellers{{19,5 x 12,5{{241{2009-08-05{N{6.71{{N{The naket sun{Giuseppe Lippiu{N{{Russia{{N{Y{2017-08-02 00:00:00{0{{{{
5957{{F{00043{851 MER{	./images/icone/icona-catalogazione.png{Aforismi e magie{Merini Alda{Poesia Italiana{Rizzoli{Milano - 1999{{{17,5 x 14{{185{2006-10-07{N{13.94{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5958{{F{00044{940.1 CAR{	./images/icone/icona-catalogazione.png{Il Santo Graal{Cardini Franco - Introvigne Massimo - Montesano Marina{Storia generale d'Europa{Giunti{Firenze - 1998{{{22 x 13,5{{183{2006-10-08{N{10.33{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5959{{F{00045{305.4 RAS{	./images/icone/icona-catalogazione.png{La prima volta - Scoprirsi donne nella vita e sul lavoro{Rasy Elisabetta{Stratificazione sociale{Rizzoli{Milano - 1996{I Torchi{{20 x 12{{148{2006-10-08{N{8.26{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5960{{F{00046{853 VER{	./images/icone/icona-catalogazione.png{Il Tibet nel cuore{Verni Piero{Narrativa italiana{Sperling & Kupfer{Milano - 1999{Tibet{{22 x 14{{299{2006-10-08{N{15.24{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5961{{F{00047{853 PAZ{	./images/icone/icona-catalogazione.png{La principessa e il drago{Pazzi Roberto{Narrativa italiana{Garzanti{Milano - 1986{{{20 x 13{{169{2006-10-08{N{{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5962{{F{00048{853 PED{	./images/icone/icona-catalogazione.png{Stella di piazza Giudia{Pederiali Giuseppe{Narrativa italiana{Giunti{Firenze - 1995{{{20 x 12{{197{2006-10-08{N{{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5963{{F{00049{892.4 GRO{	./images/icone/icona-catalogazione.png{Che tu sia per me il coltello{Grossman David{Letterature Camitosemitiche (Afroasiatiche){Mondadori{Milano - 2000{Scrittori del novecento{{19,5 x 12,5{{330{2006-10-08{N{6.71{{N{Shetehi li hasakim{Alessandra Shomroni{N{{Israele{{N{Y{2017-08-02 00:00:00{0{{{{
5964{{F{00050{863 MIN{	./images/icone/icona-catalogazione.png{Un continente deseparesido{Minà Gianni{Narrativa spagnola{Sperling paperback{Milano - 2000{Saggi Paperback{{19,5 x 12,5{{257{2006-10-08{N{8.26{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5965{{F{00051{839.7 MAN{	./images/icone/icona-catalogazione.png{La quinta donna{Mankell Henning{Altre letterature germaniche{Marsilio{Venezia - 1999{Farfalle{{20,5 x 12{{559{2006-10-08{N{17.04{{N{Den femte kvinnan{Giorgio Puleo{N{{Svezia{{N{Y{2017-08-02 00:00:00{0{{{{
5966{{F{00052{823 SIN{	./images/icone/icona-catalogazione.png{L'ultimo teorema di Fermat{Singh Simon{Narrativa inglese{Rizzoli{Milano - 1998{{{18,5 x 14{{354{2006-10-08{N{15.49{{N{Fermat's last theorem{Carlo Capararo - Brunello Lotti{N{{Inghilterra{{N{Y{2017-08-02 00:00:00{0{{{{
5967{{F{00053{813 POT{	./images/icone/icona-catalogazione.png{Il mio nome è Asher Lev{Potok Chaim{Narrativa americana{Garzanti{Milano - 1991{Gli elefanti{{19 x 12{{317{2006-10-08{N{11.36{{N{My name is Asher Lev{Donatella Salori{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5968{{F{00054{853 FUS{	./images/icone/icona-catalogazione.png{L'amor vile{Fusini Nadia{Narrativa italiana{Mondadori{Milano - 1999{Scrittori italiani e stranieri{{32,5 x 14,5{{207{2006-10-08{N{14.46{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5969{{F{00055{853 RAS{	./images/icone/icona-catalogazione.png{L'ombra della luna{Rasy Elisabetta{Narrativa italiana{Rizzoli{Milano - 2000{La scala{{22,5 x 14{{202{2006-10-10{N{13.43{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5970{{F{00056{843 DJE{	./images/icone/icona-catalogazione.png{Nel cuore della notte algerina{Djebar Assia{Narrativa francese{Giunti{Firenze - 1998{Astrea{{19 x 13{{255{2006-10-10{N{{{N{Oran, langue morte{Claudia Maria Tresso - Marco Rivalta{N{{Algeria{{N{Y{2017-08-02 00:00:00{0{{{{
5971{{F{00057{813 CAR{	./images/icone/icona-catalogazione.png{Il mestiere di scrivere{Carver Raymond{Narrativa americana{Einaudi{Torino - 1997{Einaudi tascabili - stile libero{{19,5 x 12{{172{2006-10-10{N{7.23{{N{For tess e some prose on poetry{{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5972{{F{00058{813 ELL{	./images/icone/icona-catalogazione.png{White Jazz{Ellroy James{Narrativa americana{Mondadori{Milano - 1995{Bestseller{{20 x 13{{381{2006-10-11{N{7.23{{N{White jazz{Carlo Oliva{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5973{{F{00059{813 MCI{	./images/icone/icona-catalogazione.png{Com'è finita{McInerney Jay{Narrativa americana{Bompiani{Milano - 2000{Narratori stranieri Bompiani{{21 x 15{{204{2006-10-11{N{0.01{{N{Model behavoir. A novel and seven stories{Vari{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5974{{F{00060{150 BOE{	./images/icone/icona-catalogazione.png{Per amore di altro{Boella Laura - Buttarelli Annarosa{Psicologia{Cortina{Milano - 2000{Minima{{19,5 x 12{{113{2006-10-11{N{8.26{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5975{{F{00061{823 DYE{	./images/icone/icona-catalogazione.png{Paris Trance{Dyer Geoff{Narrativa inglese{Instar Libri{Torino - 1999{Narrativa/Mente{{22 x 14,5{{287{2006-10-11{N{{{N{Paris trance{Giovanna Granato{N{{Inghilterra{{N{Y{2017-08-02 00:00:00{0{{{{
5976{{F{00062{823 FIN{	./images/icone/icona-catalogazione.png{Lo diciamo a Liddy?{Fine Anne{Narrativa inglese{Adelphi{Milano - 2001{Fabula{{22 x 14{{185{2006-10-11{N{13.43{{N{Telling Liddy - A sour comedy{Olivia Crosio{N{{{{N{Y{2017-08-02 00:00:00{0{{{{
5977{{F{00063{823 MCL{	./images/icone/icona-catalogazione.png{Ripley Bogle{McLiam Wilson Robert{Narrativa inglese{Garzanti{Milano - 1996{{{20,4 x 14,5{{379{2006-10-11{N{14.46{{N{Ripley Bogle{Enrico Palandri{N{{Inghilterra{{N{Y{2017-08-02 00:00:00{0{{{{
5978{{F{00064{823 GOR{	./images/icone/icona-catalogazione.png{Un ospite d'onore{Gordimer Nadine{Narrativa inglese{Feltrinelli{Milano - 1998{Universale Economica Feltrinelli{{19,5 x 12,5{{491{2006-10-11{N{8.26{{N{A guest of honour{Mariagiulia Prati{N{{Sudafrica{{N{Y{2017-08-02 00:00:00{0{{{{
5979{{F{00065{833 BIE{	./images/icone/icona-catalogazione.png{Batticuore{Bieniek Christian{Narrativa tedesca{E.Elle{Trieste - 1998{Ex libris{{20 x 12{{154{2006-10-11{N{8.26{{N{Kuss mich-jetzt!{Domenica Luciani{N{{Germania{{N{Y{2017-08-02 00:00:00{0{{{{
5980{{F{00066{813 FAN{	./images/icone/icona-catalogazione.png{Una moglie per Dino Rossi{Fante John{Narrativa americana{Sellerio{Palermo - 1997{La memoria{{16,5 x 12{{109{2006-10-11{N{5.16{{N{A wife for Dino Rossi{Maria Martone{N{{U.S.A.{{N{Y{2017-08-02 00:00:00{0{{{{
5981{{F{00067{843 DJE{	./images/icone/icona-catalogazione.png{Lontano da Medina - Figlie d'Ismaele{Djebar Assia{Narrativa francese{Giunti{Firenze - 1998{Astrea{{19,5 x 13{{356{2006-10-11{N{10.33{{N{Loin de Medine. Filles d'Ismaele{Claudia Maria Tresso{N{{Algeria{{N{Y{2017-08-02 00:00:00{0{{{{
5982{{F{00068{853 VIT{	./images/icone/icona-catalogazione.png{La casa di ghiaccio{Vitale Serena{Narrativa italiana{Mondadori{Milano - 2001{Bestsellers{{20 x 13{{223{2006-10-11{N{7.23{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5983{{F{00069{863 GAL{	./images/icone/icona-catalogazione.png{A testa in giù - La scuola del mondo alla rovescia{Galeano Eduardo{Narrativa spagnola{Sperling & Kupfer{Milano - 1999{Continente desaparecido{{21 x 13{{356{2006-10-11{N{13.43{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5984{{F{00070{100 YAT{	./images/icone/icona-catalogazione.png{L'arte della memoria{Yates Frances A.{Filosofia e discipline connesse{Einaudi{Torino - 1998{Einaudi tascabili - Saggi{{21 x 13,5{{362{2006-10-14{N{14.46{{N{The art of memory{Albano Biondi{N{{Inghilterra{{N{Y{2017-08-02 00:00:00{0{{{{
5985{{F{00071{111.85 EST{	./images/icone/icona-catalogazione.png{Estetica - Storia, categorie, bibliografia{Givone Sergio (a Cura Di){Ontologia{La nuova Italia{Firenze - 1998{Biblioteca di cultura{{21 x 23{{341{2006-10-14{N{19.11{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5986{{F{00072{150 CAR{	./images/icone/icona-catalogazione.png{Le rose nella mangiatoia{Carotenuto Aldo{Psicologia{Cortina{Milano - 1990{Collana di psicologia{{21 x 14,5{{252{2006-10-14{N{{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5987{{F{00073{863 GAM{	./images/icone/icona-catalogazione.png{Perdere è una questione di metodo{Gamboa Santiago{Narrativa spagnola{Guanda{Parma - 1998{La frontiera scomparsa{{20,5 x 13,5{{285{2006-10-14{N{12.39{{N{Perder es question de metodo{Pino Cacucci{N{{Colombia{{N{Y{2017-08-02 00:00:00{0{{{{
5988{{F{00074{863 MAR{	./images/icone/icona-catalogazione.png{Domani nella battaglia pensa a me{Marias Javier{Narrativa spagnola{Einaudi{Torino - 1998{Einaudi tascabili - Letteratura{{19,5 x 12{{283{2006-10-15{N{8.78{{N{Manana en la battalla piensa en mi{Direccion General Del Libro……{N{{Spagna{{N{Y{2017-08-02 00:00:00{0{{{{
5989{{F{00075{863 FAJ{	./images/icone/icona-catalogazione.png{Al di là dei mari{Fajardo José Manuel{Narrativa spagnola{Guanda{Parma - 1999{La frontiera scomparsa{{20,5 x 14{{346{2006-10-14{N{13.94{{N{El converso{Cacucci Pino{N{{Spagna{{N{Y{2017-08-02 00:00:00{0{{{{
5990{{F{00076{880 MAR{	./images/icone/icona-catalogazione.png{Ultime della notte{Markaris Petros{Letterature elleniche Greca{Bompiani{Milano - 2000{{{21 x 15{{343{2006-10-15{N{14.98{{N{{Grazia Loria{N{{Grecia{{N{Y{2017-08-02 00:00:00{0{{{{
5991{{F{00077{853 MIN{	./images/icone/icona-catalogazione.png{Testimoni del tempo - Le storie di Gianni Minà{Minà Gianni{Narrativa italiana{Sperling & Kupfer{Milano - 1999{Saggi{{21 x 13{{404{2006-10-15{N{15.24{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5992{{F{00078{863 MON{	./images/icone/icona-catalogazione.png{Calcio - Una religione alla ricerca del suo Dio{Vazquez Montalban Manuel{Narrativa spagnola{Frassinelli{Milano - 1998{{{19,5 x 12,5{{104{2006-10-15{N{7.23{{N{Futbol 1998. Una religion civil en busca de Dios{Hado Lyria{N{{Spagna{{N{Y{2017-08-02 00:00:00{0{{{{
5993{{F{00079{853 QUI{	./images/icone/icona-catalogazione.png{Alta profondità{Quilici Folco{Narrativa italiana{Mondadori{Milano - 2000{Bestsellers{{20 x 12{{339{2006-10-15{N{7.75{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5994{{F{00080{853 VIN{	./images/icone/icona-catalogazione.png{Dei bambini non si sa niente{Vinci Simona{Narrativa italiana{Einaudi{Torino - 1997{Einaudi tascabili - stile libero{{19,5 x 12{{167{2006-10-15{N{6.71{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5995{{F{00081{853 PIS{	./images/icone/icona-catalogazione.png{Alle radici del sole - I mille volti del Giappone: incontri, luoghi, riti e follie{Pisu Renata{Narrativa italiana{Sperling & Kupfer{Milano - 2000{Saggi{{22 x 14{{183{2006-10-15{N{13.69{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5996{{F{00082{853 PIA{	./images/icone/icona-catalogazione.png{La doppia vita di M. Laurent{Piazzese Santo{Narrativa italiana{Sellerio{Palermo - 1998{La memoria{{16,5 x 12{{330{2006-10-15{N{7.75{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5997{{F{00083{853 RAS{	./images/icone/icona-catalogazione.png{L'altra amante{Rasy Elisabetta{Narrativa italiana{Garzanti{Milano - 1990{{{20 x 13{{99{2006-10-15{N{10.85{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5998{{F{00084{853 CAR{	./images/icone/icona-catalogazione.png{Arrivederci amore ciao{Carlotto Massimo{Narrativa italiana{E/O{Roma - 2001{Noir mediterraneo{{21 x 13,5{{183{2006-10-15{N{13.42{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
5999{{F{00085{853 VEN{	./images/icone/icona-catalogazione.png{Amaro colf{Ventavoli Bruno{Narrativa italiana{E/O{Roma - 1998{Tascabili E/O{{13 x 11{{188{2006-10-15{N{7.23{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6000{{F{00086{853 CAC{	./images/icone/icona-catalogazione.png{Forfora e altre sventure{Cacucci Pino{Narrativa italiana{Feltrinelli{Milano - 1997{Universale Economica Feltrinelli{{19,5 x 12,5{{190{2006-10-15{N{6.71{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6001{{F{00087{853 PET{	./images/icone/icona-catalogazione.png{Navigazioni di Circe{Petrignani Sandra{Narrativa italiana{Baldini & Castoldi{Milano - 1997{Tascabili Baldini&Castoldi{{21,5 x 12,5{{131{2006-10-15{N{6.71{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6002{{F{00088{853 CEL{	./images/icone/icona-catalogazione.png{Boia per signora{Celi Lia{Narrativa italiana{Sperling & Kupfer{Milano - 1995{Parole{{21 x 13{{184{2006-10-15{N{11.62{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6003{{F{00089{863 TAI{	./images/icone/icona-catalogazione.png{Ma tu lo sai che è impossibile{Taibo Paco Ignacio{Narrativa spagnola{Tropea{Milano - 1997{I mirti{{19 x 12,5{{114{2006-10-18{N{8.26{{N{Que todo es imposible{Bruno Arpaia{N{{Spagna{{N{Y{2017-08-02 00:00:00{0{{{{
6004{{F{00090{863 GAL{	./images/icone/icona-catalogazione.png{Le vene aperte dell'America Latina{Galeano Eduardo{Narrativa spagnola{Sperling & Kupfer{Milano - 1997{Continente desaparecido{{19,5 x 13{{363{2006-10-18{N{12.39{{N{Las venas abiertas de America Latina{Elena Liverani - Tullio Dobner{N{{Uruguay{{N{Y{2017-08-02 00:00:00{0{{{{
6005{{F{00091{863 TAI{	./images/icone/icona-catalogazione.png{Sentendo che il campo di battaglia{Taibo Paco Ignacio{Narrativa spagnola{Tropea{Milano - 1996{I mirti{{19 x 12,5{{112{2006-10-18{N{8.26{{N{Sentiendo que el campo de batalla{Bruno Arpaia{N{{Spagna{{N{Y{2017-08-02 00:00:00{0{{{{
6006{{F{00092{863 GAI{	./images/icone/icona-catalogazione.png{Lo strano è vivere{Gaite Carmen Martin{Narrativa spagnola{Giunti{Firenze - 1998{Astrea{{19 x 13{{219{2006-10-18{N{{{N{Lo raro es vivir{Michela Finassi Parolo{N{{Spagna{{N{Y{2017-08-02 00:00:00{0{{{{
6007{{F{00093{863 TAI{	./images/icone/icona-catalogazione.png{Qualche nuvola{Taibo Paco Ignacio{Narrativa spagnola{Tropea{Milano - 1998{I mirti{{19 x 12,5{{128{2006-10-18{N{10.33{{N{Algunas nubes{Gloria Corica{N{{Spagna{{N{Y{2017-08-02 00:00:00{0{{{{
6008{{F{00094{863 GAI{	./images/icone/icona-catalogazione.png{Nuvolosità variabile{Gaite Carmen Martin{Narrativa spagnola{Giunti{Firenze - 1995{Astrea{{19,5 x 13{{417{2006-10-18{N{10.33{{N{Nubosidad variable{Michela Finassi Parolo{N{{Spagna{{N{Y{2017-08-02 00:00:00{0{{{{
6009{{F{00095{853 PIA{	./images/icone/icona-catalogazione.png{I delitti di via Medina-Sidonia{Piazzese Santo{Narrativa italiana{Sellerio{Palermo - 1999{La memoria{{16,5 x 12{{291{2006-10-19{N{7.75{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6010{{F{00096{853 PIV{	./images/icone/icona-catalogazione.png{La mia Kasbah{Pivano Fernanda{Narrativa italiana{Marsilio{Venezia - 1998{Tascabili Marsilio{{19 x 12,5{{209{2006-10-19{N{6.20{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6011{{F{00097{853 MIN{	./images/icone/icona-catalogazione.png{Fidel Castro - La sua vita, la sua avventura in due interviste storiche{Minà Gianni{Narrativa italiana{Sperling & Kupfer{Milano - 1996{Saggi{{19,5 x 13{{463{2006-10-19{N{13.69{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6012{{F{00098{853 VIV{	./images/icone/icona-catalogazione.png{Le viceregine di Napoli{Viviani Luciana{Narrativa italiana{Giunti{Firenze - 1997{Astrea{{19 x 13{{172{2006-10-19{N{{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6013{{F{00099{853 CEL{	./images/icone/icona-catalogazione.png{Avventure in Africa{Celati Gianni{Narrativa italiana{Feltrinelli{Milano - 1998{I narratori/Feltrinelli{{22 x 14{{181{2006-10-19{N{14.46{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6014{{F{00100{150 CAS{	./images/icone/icona-catalogazione.png{I cinque di Cambridge{Casti John L.{Psicologia{Cortina{Milano - 1998{Scienze e idee{{22,5 x 14{{163{2006-10-19{N{14.46{{N{The Cambridge quintet{Davide Zoletto{N{{{{N{Y{2017-08-02 00:00:00{0{{{{
6015{{F{00101{501 TIE{	./images/icone/icona-catalogazione.png{La bellezza e la scienza{Tiezzi Enzo{Filosofia e teoria delle Scienze pure{Cortina{Milano - 1998{Minima{{19,5 x 12{{150{2006-10-21{N{8.26{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6016{{F{00102{150 PAG{	./images/icone/icona-catalogazione.png{Teoria della conoscenza{Pagnini Alessandro{Psicologia{TEA{Milano - 1997{Le discipline filosofiche{{20 x 13{{83{2006-10-21{N{6.20{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6017{{F{00103{863 MON{	./images/icone/icona-catalogazione.png{Dallo spillo all'elefante{Vazquez Montalban Manuel{Narrativa spagnola{Frassinelli{Milano - 1994{{{21 x 13{{191{2006-10-21{N{12.65{{N{Pigmalion otros relatos{Hado Lyria{N{{Spagna{{N{Y{2017-08-02 00:00:00{0{{{{
6018{{F{00104{863 MON{	./images/icone/icona-catalogazione.png{Città ciudad{Vazquez Montalban Manuel{Narrativa spagnola{Frassinelli{Milano - 1997{{{17,5 x 12,5{{85{2006-10-21{N{8.26{{N{Ciudad{{Y{spagnolo{Spagna{{N{Y{2017-08-02 00:00:00{0{{{{
6019{{F{00105{501 TIE{	./images/icone/icona-catalogazione.png{Fermare il tempo{Tiezzi Enzo{Filosofia e teoria delle Scienze pure{Cortina{Milano - 1996{Scienza e idee{{22,5 x 14{{173{2006-10-21{N{{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6020{{F{00106{759 VEN{	./images/icone/icona-catalogazione.png{Pittura e letteratura alla corte di mantova - Un itinerario nell'appartamento di Isabella d'Este{Ventura Leandro{Storia e geografia della pittura{Corraini{Mantova - 1998{{{15 x 15{{52{2006-10-21{N{5.16{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6021{{F{00107{863 MON{	./images/icone/icona-catalogazione.png{Assassinio al Comitato centrale{Vazquez Montalban Manuel{Narrativa spagnola{Sellerio{Palermo - 1996{La memoria{{17 x 10,5{{287{2006-10-21{N{7.23{{N{Asesinato en el Comite central{Lucrezia Panunzio Cipriani{N{{Spagna{{N{Y{2017-08-02 00:00:00{0{{{{
6022{{F{00108{863 GAI{	./images/icone/icona-catalogazione.png{La Regina delle nevi{Gaite Carmen Martin{Narrativa spagnola{Giunti{Firenze - 1996{Astrea{{19,5 x 13{{370{2006-10-21{N{10.33{{N{La reina de las nieves{Michela Finassi Parolo{N{{Spagna{{N{Y{2017-08-02 00:00:00{0{{{{
6023{{F{00109{759 PAS{	./images/icone/icona-catalogazione.png{Il ciclo del Pisanello e la letteratura epica cavalleresca{Pasetti Giovanni{Storia e geografia della pittura{Corraini{Mantova - 1998{{{15 x 15{{36{2006-10-21{N{5.16{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6024{{F{00110{853 VIN{	./images/icone/icona-catalogazione.png{Matildacity{Vinci Simona{Narrativa italiana{And Kronos{Roma - 1998{Prima scelta{{19 x 13{{108{2006-10-21{N{6.71{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6025{{F{00111{853 CAL{	./images/icone/icona-catalogazione.png{La letteratura e gli Dei{Calasso Roberto{Narrativa italiana{Adelphi{Milano - 2001{Biblioteca Adelphi{{22 x 14{{183{2006-10-21{N{14.46{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6026{{F{00112{940.1 CAR{	./images/icone/icona-catalogazione.png{Le mura di firenze inargentate{Cardini Franco{Storia generale d'Europa{Sellerio{Palermo - 1993{Prisma{{21 x 13,5{{323{2006-10-22{N{14.46{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6027{{F{00113{968 NUO{	./images/icone/icona-catalogazione.png{Il nuovo Sudafrica{Vivian Itala (a Cura Di){Storia generale d'Africa meridionale{La nuova Italia{Firenze - 1996{Biblioteca di storia{{21 x 14{{378{2006-10-22{N{18.08{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6028{{F{00114{940.1 CAR{	./images/icone/icona-catalogazione.png{Alle radici della cavalleria medievale{Cardini Franco{Storia generale d'Europa{La nuova Italia{Firenze - 1997{Classici{CORNELIANI{21 x 13{{388{2006-10-22{N{13.32{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{2{{{{
6029{{F{00115{853 MIE{	./images/icone/icona-catalogazione.png{Le storie la storia{Mieli Paolo{Narrativa italiana{Rizzoli{Milano - 1999{{{22 x 14{{368{2006-10-22{N{16.53{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6030{{F{00116{851 BIS{	./images/icone/icona-catalogazione.png{La poesia salva la vita{Bisutti Donatella{Poesia Italiana{Mondadori{Milano - 1998{Oscar saggi{{20 x 14,5{{265{2006-10-22{N{7.75{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6031{{F{00117{851 PER{	./images/icone/icona-catalogazione.png{Calvino{Perrella Silvio{Poesia Italiana{Laterza{Roma-Bari - 1999{Biblioteca Universale Laterza{{21 x 13,5{{235{2006-10-22{N{18.08{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6032{{F{00118{720 GRE{	./images/icone/icona-catalogazione.png{Sulle orme di Palladio . Ragione e pratica dell'Architettura{Gregotti Vittorio{Architettura{Laterza{Roma-Bari - 2000{I Robinson - Letture{{21 x 14{{149{2006-10-22{N{10.33{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6033{{F{00119{780 CAV{	./images/icone/icona-catalogazione.png{Nick Cave{Cave Nick{Musica{Giunti{Firenze - 1997{Sound Garden{{22,5 x 15,5{{262{2006-10-22{N{{{N{{Antonio Vibaldi{Y{inglese{{{N{Y{2017-08-02 00:00:00{0{{{{
6034{{F{00120{860 PEP{	./images/icone/icona-catalogazione.png{Parabola della vecchia tartaruga{Pepetela (Pestana Dos Santos Artur Carlos Mauricio){Letteratura spagnola e portoghese{Besa{Lecce - 1996{Lune nuove{{21 x 14{{155{2006-10-22{N{12.39{{N{{{N{{Angola{{N{Y{2017-08-02 00:00:00{0{{{{
6035{{F{00121{791.1 GHE{	./images/icone/icona-catalogazione.png{Paura e desiderio - cose (mai) viste 1974 - 2001{Ghezzi Enrico{Spettacoli pubblici{Bompiani{Milano - 1995{{{21 x 15{{623{2006-10-22{N{16.53{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6036{{F{00122{840 FUR{	./images/icone/icona-catalogazione.png{Gli occhi della storia{Furet Francois{Letterature delle lingue romanze{Mondadori{Milano - 2001{Saggi{{22,5 x 14,5{{290{2006-10-25{N{18.08{{N{Nouvel observateur{{N{{{{N{Y{2017-08-02 00:00:00{0{{{{
6037{{F{00123{150 CAR{	./images/icone/icona-catalogazione.png{La nostalgia della memoria - Il paziente e l'analista{Carotenuto Aldo{Psicologia{Bompiani{Milano - 1988{{{21,5 x 13,5{{341{2006-10-25{N{12.91{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6038{{F{00124{150 CAR{	./images/icone/icona-catalogazione.png{Senso e contenuto della psicologia della psicologia analitica{Carotenuto Aldo{Psicologia{Bollati Boringhieri{Torino - 1990{Saggi{{21,5 x 13,5{{328{2006-10-25{N{23.24{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6039{{F{00125{150 CAR{	./images/icone/icona-catalogazione.png{Discorso sulla metapsicologia{Carotenuto Aldo{Psicologia{Bollati Boringhieri{Torino - 1990{Lezioni e seminari{{20,5 x 13,5{{150{2006-10-25{N{18.08{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6040{{F{00126{150 CAR{	./images/icone/icona-catalogazione.png{La scala che scende nell'acqua - Storia di una terapia analitica{Carotenuto Aldo{Psicologia{Bollati Boringhieri{Torino - 1996{Lezioni e seminari{{20,5 x 13,5{{150{2006-10-25{N{18.08{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6041{{F{00127{150 CAR{	./images/icone/icona-catalogazione.png{L'autunno della coscienza{Carotenuto Aldo{Psicologia{Boringhieri{Torino - 1985{Lezioni e seminari{{20,5 x 13,5{{118{2006-10-25{N{{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
6042{{F{00128{195 TAD{	./images/icone/icona-catalogazione.png{La distanza{Tadini Emilio{Filosofia occidentale moderna d'Italia{Einaudi{Torino - 1998{Einaudi contemporanea{{19,5 x 11,5{{175{2006-10-25{N{9.30{{N{{{N{{Italia{{N{Y{2017-08-02 00:00:00{0{{{{
